478,2017-11-30 00:00:00,0,Amarone - 6306
479,2017-12-01 00:00:00,0,Amarone - 6306
480,2017-12-02 00:00:00,1,Amarone - 6306
481,2017-12-03 00:00:00,2,Amarone - 6306
482,2017-12-04 00:00:00,1,Amarone - 6306
483,2017-12-05 00:00:00,0,Amarone - 6306
484,2017-12-06 00:00:00,0,Amarone - 6306
485,2017-12-07 00:00:00,2,Amarone - 6306
486,2017-12-08 00:00:00,0,Amarone - 6306
487,2017-12-09 00:00:00,14,Amarone - 6306
488,2017-12-10 00:00:00,27,Amarone - 6306
489,2017-12-11 00:00:00,0,Amarone - 6306
490,2017-12-12 00:00:00,0,Amarone - 6306
491,2017-12-13 00:00:00,0,Amarone - 6306
492,2017-12-14 00:00:00,0,Amarone - 6306
493,2017-12-15 00:00:00,0,Amarone - 6306
494,2017-12-16 00:00:00,0,Amarone - 6306
495,2017-12-17 00:00:00,0,Amarone - 6306
496,2017-12-18 00:00:00,0,Amarone - 6306
497,2017-12-19 00:00:00,0,Amarone - 6306
498,2017-11-19 00:00:00,1951,Amuse - 50448
499,2017-11-20 00:00:00,19,Amuse - 50448
500,2017-11-21 00:00:00,0,Amuse - 50448
501,2017-11-22 00:00:00,0,Amuse - 50448
502,2017-11-23 00:00:00,0,Amuse - 50448
503,2017-11-24 00:00:00,0,Amuse - 50448
504,2017-11-25 00:00:00,0,Amuse - 50448
505,2017-11-26 00:00:00,0,Amuse - 50448
506,2017-11-27 00:00:00,0,Amuse - 50448
507,2017-11-28 00:00:00,0,Amuse - 50448
508,2017-11-29 00:00:00,0,Amuse - 50448
509,2017-11-30 00:00:00,0,Amuse - 50448
510,2017-12-01 00:00:00,0,Amuse - 50448
511,2017-12-02 00:00:00,0,Amuse - 50448
512,2017-12-03 00:00:00,0,Amuse - 50448
513,2017-12-04 00:00:00,0,Amuse - 50448
514,2017-12-05 00:00:00,0,Amuse - 50448
515,2017-12-06 00:00:00,0,Amuse - 50448
516,2017-12-07 00:00:00,2,Amuse - 50448
517,2017-12-08 00:00:00,0,Amuse - 50448
518,2017-12-09 00:00:00,0,Amuse - 50448
519,2017-12-10 00:00:00,0,Amuse - 50448
520,2017-12-11 00:00:00,0,Amuse - 50448
521,2017-12-12 00:00:00,11,Amuse - 50448
522,2017-12-13 00:00:00,11,Amuse - 50448
523,2017-12-14 00:00:00,7,Amuse - 50448
524,2017-12-15 00:00:00,9,Amuse - 50448
525,2017-12-16 00:00:00,12,Amuse - 50448
526,2017-12-17 00:00:00,6,Amuse - 50448
527,2017-12-18 00:00:00,5,Amuse - 50448
528,2017-12-19 00:00:00,5,Amuse - 50448
529,2017-11-19 00:00:00,3372,Andrew - 5638
530,2017-11-20 00:00:00,3,Andrew - 5638
531,2017-11-21 00:00:00,0,Andrew - 5638
532,2017-11-22 00:00:00,0,Andrew - 5638
533,2017-11-23 00:00:00,0,Andrew - 5638
534,2017-11-24 00:00:00,0,Andrew - 5638
